cid,text,time,author,channel,votes,photo,heart,video_id
UgiSMPjhq55RQXgCoAEC,"Amigos, o sorteio já foi realizado em sua totalidade.
Tá faltando sair agora a lista de convocados no site da PMBA",قبل 7 سنوات,Mauricio Figueira,UC4KiJi8xRzm1TcX_AyxqtLw,0,,False,Je-ClWFTM_o
UgxyKpfe4Zgp_zyzF7p4AaABAg,В большом театре нельзя снимать!,قبل 4 سنوات,Илья Пыкин,UCXLW9rXkzilFEn11glfNNzg,4,,False,HMuF-KChpSM
Ugze69NmW5DK2zqyIhF4AaABAg,tu trouve quelque chose a dire toi ? moi nn,قبل 10 سنوات,Marine Amstaff,UCAZYwFi3D_5RCX3IS_ZIWFw,0,,False,vKIPtoGL8v0
Ugh5XQRoVa18sHgCoAEC,"А где это находится?,Просто хочю походить Посмотреть,Научится делать сальто))",قبل 7 سنوات,W.F-Беркут,UCdFRstBodzwXcZPs3FgBn2g,0,,False,uxR1pKVLr1s
UgxlYmxIhXsmyucF1qZ4AaABAg,Just soap not toybox,قبل سنة واحدة,Jessica Coy,UCT9TkMT3jYapRyN8kC7VQfg,0,,False,KIUrvpzWYMk
UgzpmoZfaKVqWrClDV94AaABAg,"Hey Tatiana! Congrats on your success! =) Your videos are great and immensely detailed. Ive been studying and educating myself on FBA and flooding my brain watching all of you top sellers. Id love if you could take the time to speak on behalf of product launching, as far as what platforms you recommend for give aways, PPC to the pros and cons of paying advertisers like Viral Launch to help. Your help would be greatly appreciated. 

-Ronnie Marinari",قبل 3 سنوات,The Microblading Guy Ronnie Marinari,UCytYCWiRIngjbK3ySavfxBg,0,,False,b_Oqa2vPJd0
UgzeNbsJTV2A6pJJ6xd4AaABAg,Nicee ! 👍👍,قبل 4 سنوات,zGurke •[PvP],UCbOFSr-mN-T7LVMXuV9WTyg,0,,False,dXqkh9jzcpY
UgwcNRhPKs_dXO6hR3V4AaABAg.9ChkURU7nfH9Cj3skdtDdg,Sameer Al Jawad وعليكم السلام والله مخليها في المخطط لكن كثرة الانشغالات ما مخلية لي مجال لأنتاج السلسلة لكن قريباً ان شاء الله,قبل سنة واحدة,Aws Zuhair,UCxVMw5oibQBM-3BDa6DYaig,0,,False,_cIABUgVuzo
UgwWlh-HLJ-yilO93B94AaABAg,Madam what invoice number to enter for bank charges?,قبل 4 سنوات,ReCoN,UCAGcL-14nrIRVC4zFvXVfcw,0,,False,7Pt5WU-9uB0
UgzaqOWnBoBExnBsCSF4AaABAg,jai ho guru dev,قبل 3 سنوات,Amit kumar Yadav,UCsoTrKpQV3HvbffeIwcMmhw,1,,True,klMpAPSMIv0
UgzN45sewvSlp5_t2UB4AaABAg,What are the pe ratios of these stocks?,قبل 4 سنوات,Charles Wilson,UCWDdXF-wsRFL9mc5zRGA2VQ,1,,False,-0jXoUnQsnY
UgwhvOrm_JR-ywgpsWB4AaABAg,Aguante cf💋,قبل 4 سنوات (تم تعديله),maylenn Diezz,UCqSE8prMezSACmz27iUo-zQ,1,,False,VOgBfI-04V0
UgzZJ8G3LE1DJgWs6SR4AaABAg,good work...,قبل 4 سنوات,Rajesh Sandhu,UCYn3R4FpmUVgtAamm0FrMZw,1,,True,YMS27fMa1Dc
UgzDwKRvqbk3OvbS6RV4AaABAg,I wanna be friends with that bookstore cashier. He's so chill.,قبل سنتين,tom banks,UC91lByTNr_YsITuTB-aevpw,7.2 ألف,,False,kgfzX6h6WGM
UgxYR0UD3-KKnmmxcPB4AaABAg,액티브 절대안씀 ㅋㅋㅋ,قبل 8 سنوات,이지환,UCFTsUq1s_E-P0dDONQ5jhzw,0,,False,FhYWiQIf_6Q
Ugg1NWnMuku3XngCoAEC,"Wevertom
David Luiz
Marquinhos
Dani Alves
Douglas Santos
Elias
Ramires
Firmino
kaka
douglas costa
Neymar Junior (C)",قبل 5 سنوات,Douglas Rodrigues,UCV4q00EK1ACnj_8f-cQK5HQ,6,,False,J0m_Rp1QZvg
UgjTwTX2I3oIzHgCoAEC.83hg1I9pd8E8W9uZFCJErh,Chun Xi Jheng 、,قبل 4 سنوات,蔡素月,UC-hTCrlIeXwickn8LXL5Hxw,0,,False,9_VEvxy0FYA
Ugy0Yu9_GlOSKl_RrWR4AaABAg.8dTe6z6Shpn8dTeE753Pxc,JOTA Blox kkkkkk,قبل 4 سنوات,alexandre Gamer,UCLUrufTCm2OfG2vD8qMyrqg,1,,True,qX7-piPbWjY
UgzI6kEfGjsFCjekPGt4AaABAg,YOU ARE TRASH NIGGA!!!,قبل 4 سنوات,Jake spaceman,UCDxRB-B4lC2PNTg6wgIBy-A,0,,False,7HjB3xPjN60
UgxtmDVFNIoJ5WeQP1l4AaABAg,you guys should be alot more famous than you guys are now!!,قبل 10 سنوات,Jannis Reiher,UC7_o2vfpHWWP0HKE5D7bHEw,4,,False,k4kfMCf_zmU
UgyPhvQ3aWTJGWRpmgt4AaABAg,جميل جدااا اخي,قبل 3 سنوات,التجمع العام للطيور,UCFAOirv9Zs8vHMEzzQK3_Ng,2,,True,21D-LgXnEuE
Ugi7eQSs_o0tbngCoAEC,"Olá comprei esse game exatamente igual ao teu, para meu filho, mas me corrija se eu estiver errado. No menu idiomas só tem Ingles, Italiano, Frances, Alemão e Espanhol. Na embalagem diz Farcray 3 e Farcray Blood Gragon:  100% Duplado em Português. Pra ele não muda nada, mas eu não gosto de ficar na duvida!!! Abs",قبل 6 سنوات,HOBBY E BRICOLAGEM,UCtjLsK006lXp1nstoAvWNog,1,,False,7pBuZNWFp-k
Ugy6GT9Q-jMfooi3JVN4AaABAg,Mudda pappu,قبل 3 سنوات,Ganapathi Varma,UCfVEKtTA5TuPgPHEH_BpIjQ,3,,False,tUxWS1W-GKw
UgztbyezS87fVr2fX2F4AaABAg,Umur brp,قبل سنة واحدة,Bang Jarot,UCpt5XlG02uYZGr-9_86wjsQ,0,,False,vY3gMlaJJl8
UggaLbzYdPkmRngCoAEC,"Girly, You need to sell Mary Kay! You would be so great at it. You already love the products! Contact your friend and sign up! I just started selling it in January. I know you would succeed! And the sisterhood that comes along with being a beauty consultant in such a fabulous company is awesome!",قبل 8 سنوات,Britt Barber,UClsPWLi6K6_gYytS1ql0LiA,4,,False,JLhd0mMFSEQ
UghOCyiAiLMbsHgCoAEC,Super thanks KBSWorld. So looking forward to this drama. Love the cast and the trailers.  Can you please let us know what is the name of the song on this teaser and who is the singer?,قبل 6 سنوات,irilight Last,UCQtjs7jfOyrTFY2_M-TWZAA,0,,False,jWof-xcT9AI
UggZEUSHAqs4eXgCoAEC,this is so sad it made me cry a bit,قبل 5 سنوات,Benjamin Gapate,UCBrTAx1lgO2I_27sllAWQxA,2,,False,ejnqmyYfh60
UgjqiKfmIV_sR3gCoAEC.8APKuRGcPUu8APOiFCv0p4,+LoppiDesigns jis kerrot teen sulle kiitokseks,قبل 6 سنوات,Stuntfreaks Trampoline,UCF0QZOn3zEPVsWaIiyVh-IQ,0,,False,5_KcIlgDmWg
Ugz_m6QOAgw1ZFKHkA94AaABAg,والله العظيم إنتى تستاهلى الدنيا بحالها ياماما الحجه.. وربنا يشفيكى ويعافيكى ويعطيكى ألف مليون صحه على صحتك ويطولنا ف عمرك اللهم آمين..بيكفينا سماع صوتك وكلامك الجميل دا,قبل 3 سنوات,ROVAN rovan,UC0iQ3Sq9iyYWcZQzAB-UOeg,3,,True,lSKRCZk_ig0
Ugx-YMTzKR0U2YrWWJl4AaABAg,"C est pas vrai, arrêtez de dire que Neymar simule au foot!!!! Sinon ça se verrais à la télé !!😂😂😂😂 Honte à lui, il devrait est conscient de l image du foot qu il donne aux jeunes en faisant ça et honte au pays qu'il représente en plus !!! Je pense que les Brésiliens sont fières de lui (ironie) en pensant au autre vrai et bons joueurs qui ont fait l histoire et la legende du foot brésilien !!!!",قبل 10 أشهر (تم تعديله),geremdu85,UC3y75FoElUCgwtvnqoLmV1w,1,,False,_BeqOgtNFDk
Ugz2Bx-3GVdIfAikwoN4AaABAg.8WmcgRqQeuW8iEbJRr7nQR,Kendrick Lamar bro honestly what am I doing. Lol,قبل 3 سنوات,Tomahawk Madness,UCj1zU264lk9UVDtRtDQqkNw,0,,False,yWBBmiSU-2k
UgjoikLG41tMZXgCoAEC,"My husband loves this show and the instant I heard this song, I fell in love!! Great intro for this show too,",قبل 5 سنوات,Andrea Alvarado,UC3xve058YLPFfK3jwVET2bQ,3,,False,u_Gced_Z_KU
UgwUWwmtdzjFBlYwgLV4AaABAg,מלכת הזמר העברי,قبل سنة واحدة,אלי ברק,UCF0yk47ZfY08BlOzy2BgIBg,2,,False,acVtcvrrt54
UgwtpdoesENT58pyjK54AaABAg,Как же здорово получилось :3,قبل 4 سنوات (تم تعديله),Elisabeth Apocalypse,UCdtw8K3NqFNazh8zQqFCxkg,3,,False,UOVtb2yk2AQ
UgyZ9ymTZ6ni_9FUcml4AaABAg,"おいたんのワクワクしてる姿見たさでたまに見返しに来ちゃう💭😌

5:16~
このゲームのオープニング音楽が好きすぎて、久しぶりに聞くとなんか、こう、、うわぁ〜っ✨🥰てなります笑",قبل سنة واحدة,ゆんちゃん,UCobvk_SGzUUVBR3sl5VR8yA,13,,False,adQlTU1eMzQ
Ugi_y23QGIRB1XgCoAEC,This posted right when I was looking for a video to get me through cardio! Great work Russ! Congrats!,قبل 5 سنوات,Flab To Fitchick,UCKRh7PH0JH7KIXhLHOPHqYQ,0,,False,5WnRKrXyD6A
UggNx1zUyXYAV3gCoAEC,สงสัยเอารถป้ายแดงมาแข่งกัน หลังแข่งเนี่ยมันเอาไปทำความสะอาดแล้วกลับเข้าโชว์รูมเพื่อขายเป็นรถใหม่หรือป่าว ใครมันจะรวยซื้อรถราคายี่สิบกว่าล้านแล้วมาแข่งแบบนี้,قبل 6 سنوات,anek janjarean,UCwHaKPfsCUy-sdpNPnL3iNg,0,,False,iyrsmZIAy6k
UgxYXqZSQo8mKmiuvw94AaABAg,ty,قبل 3 سنوات,Paulo Carbonaro,UCRuDqGyBrjiGuHaq_4r0l5w,0,,False,T0Gtiim9M3g
Ugw66zFo2xw4oQkjTwl4AaABAg,thanks!! great tutorial,قبل 11 سنة,Disruptive Business Builders,UCe3pa_Wz0nGgzmPWU45Paqg,0,,False,zkjZBoqtaIs
UgzPXCGcAUHXUVn4ZHF4AaABAg,A.s where can you buy skin glow kit ?,قبل سنتين,salman and owais,UCNMjRU6nlEX27EWPqFO1pIA,0,,False,ULFGjhdWiN0
Ugj-JOdKcD1VM3gCoAEC.7-H0Z7-0i5W7-H9Y4D73mC," @MrRaptureLP  Also, es hat eine Story, aber keine Vorgeschichte.
Es ist ein Spiel, bei dem man, wenn man stirbt, nicht viel verliert, weil man nicht viel ""erreicht"" hat. Schwer zu Erklären. Und ja, dieses Spiel hat ein Ende.",قبل 7 سنوات,Maxi,UCcOBwS_6plDsB17jsKQl9QA,0,,False,lkack9GG1Ek
Ugj4haqh7Pyy-3gCoAEC,I like this .... very cool.,قبل 5 سنوات,Herfortz,UCo2EWnIqFqXjw8JYMZ8ncDw,1,,False,AThJKAc4DcM
UghCWVcrSpXHJngCoAEC,Lourd !!,قبل 5 سنوات,Noé Rougerie,UCjRMxGhQjvqeaV6MEYYElkw,0,,False,9MSnPXK99Js
UggGzUvc3aiHLngCoAEC,Stupendo❤,قبل 6 سنوات,G4bry3l,UCzhe7bKGFmmzXsItSTOEmag,0,,False,xphw-fTZTBg
UgzWlc-rHZwojwA9PQd4AaABAg,"""Alec, you lost a finger in that sword fight! Why didn't you block with your crossguard?"" 
""Are you crazy! I might have scratched it!""",قبل 3 سنوات (تم تعديله),Isambardify,UCpQgunIhcLjpqoZuyVuUPHg,149,,False,RjeCxr_hHC0
UgzXYEq1wRDMpOt9oCt4AaABAg,Son los número uno de los grupos y les mandamos mil felicidades por sus éxitos,قبل شهر واحد,Ingrid Olivares,UCUSBYaR1I4tkbqvhY8BRwPg,0,,False,QsHQkj9E7Ek
UgzVpfkMZ7PevBh307N4AaABAg,"Please a famas burst fire video with angled only please. Double heal too. Small medpack then big. Fuck revive . run defensive! 93r - rds, compensator, green laser for hipfire. Im a little impatient hehe . thx.",قبل 4 سنوات,Alex Meadows,UC8-JwSKwqzcPE0_Jjx9rUfA,0,,False,shrRoDg75eE
UgyIq0fY08YcD3SC3WN4AaABAg,"Um die Abläufe richtig und leicht zu reinigen, einfach mit Druckluftspray (für wenige € bei u.a. Amazon erhältlich) die Abläufe durch- bzw. freipusten",قبل سنة واحدة (تم تعديله),R B,UCwD1mrsPeBtJ_qP4Ju82JBQ,3,,True,2T6RArMK6ZU
Ugy-k8q77i7xR2YRJM54AaABAg,"Всё правильно, петли ворот надо обязательно приваривать не к листу воротины, а к уголку усиливающему створку воротины.",قبل 3 سنوات,Лекс П,UC26iMQUsDFIAP5C90HBPjUA,5,,False,Rg49D1GgM10
UgwLy2d2_eRbmmNv0ml4AaABAg,Es como call 0f mini zombies pero diferen te -_-,قبل 4 أشهر,💫Irving💫,UChA5ahoNIURJxws6_qGZKOQ,0,,False,fRHW523XdJU
UgyL5fkN7pufRSv31UV4AaABAg,"No! I want hard R Venom, but if we get to see him in the MCU i'm willing to settle for a pg13 rating.",قبل 3 سنوات,Chronic_Breakdown,UCMzznBT6tvSxPlHBXXav8zQ,3,,False,A0Kr8puFd2c
UgyQexuAGBWQkiBxRw94AaABAg.8auSNCSGTCb8auszywtRfL,hiroki saitouさん、福岡の3号線は基本混んでいるのですが、年末年始はこんな感じです(笑),قبل 4 سنوات,youchin96,UCYmtlAR6bKkFc0gqLP5208A,0,,False,JVb12hWvx5c
UgzSBiConnOOG7kbpjR4AaABAg,Jai hind jai Sri Ram 🙏,قبل 11 شهرًا,GKGULF,UCZfJitknKiWYwH_1P2_CJlA,2,,False,hY7bF0S0wqA
Ugxx2rtp_E-cNjG3ndF4AaABAg,"Hi
When I put the rocks at 19:18, the bridge doesn’t complite. Is this a bug?",قبل 4 سنوات,Setenay Kandemir,UCC98ae2ipxTM4pws53lbkaQ,0,,False,ifdwCXB-nWM
UgzDrfyeKsvz8_CpQRt4AaABAg,"Dani, que denúncia séria menina,  estou chocada. Espero que tenha uma resolução destes casos.
Bjs",قبل 3 سنوات,Rosemeire Silva,UCFGjgSWOuLTtwkDX96es_Gw,0,,False,zd_WVS6hZTA
UgjY-OCNBTTVengCoAEC,muito bom,قبل 6 سنوات,Família GamerKS,UCqelb3UxwFJJT4NrhxId5wA,0,,False,Aif2CbgYRAI
UghSUwICKcoIJXgCoAEC.8M8xcpTvsz_977YJuDcUKu,"Baita contratação, se não fosse por ele o mundial não teria vindo.",قبل سنتين,Gabriel Santos,UChvI1stitl6weuP3J8wJlGw,2,,False,IakNaBN7CgY
UggCaALzOA-p0ngCoAEC,"hola Fernando, me gustaría que me ayudaras en algo, tengo un Lg G2 y he encontrado un Sony Xperia Z3 por 335 dolares y un Lg G Flex 2 por 355 dolares, ambos me gustan mucho pero no se cual seria el factor que haga decantarme por uno, gracias por antemano y saludos desde República Dominicana.",قبل 6 سنوات,Yefri Mercado,UCXwm8GpAk0vykcp4QKlyliw,0,,False,nc1xAA_yubw
UgxH1ax91n1K8rPkfrd4AaABAg,how long is the commute for you?,قبل 10 سنوات,xxicubusxx,UCZQlpH-1kFj7k9Zzh3kx90w,0,,False,TwH5NUnqF9A
Ugwz4azFsWqrwTdmnbd4AaABAg,"Estou com o meu há 3 semanas, só achei o carregamento lento fora isso é espetacular o aparelho.",قبل 3 سنوات,rodrigo ramos,UCGb5-25GCNz8mtrVco1OHZg,3,,False,S0UoSd-aUBc
UgghA73BMFnZiXgCoAEC,The best :),قبل 7 سنوات,Flyn,UCZfowxlHGM8nUIQafSDbuyA,0,,False,b2x3nouC9Lw
Ugy880PjWpxoYCVHQI94AaABAg,Fake or not this is funny 💀💀,قبل سنتين,ZAY,UC0O09wY7TE3u5mE9G9LT2jg,127,,False,Io3y-bbM9cU
UgyEWiNEEDJgkaCVyjB4AaABAg,Johny Rez cane to my school today and sang this on the stage YASSS,قبل 3 سنوات,tarryn peacock,UCSSWTDEeTZU_-ht1_SXYqpw,2,,False,WwkLTZefJ2Y
UgyOqT3h32M2p1inlQp4AaABAg,Awesome!! :),قبل 10 سنوات,CB Fall,UCQA-r8u2gs1koEn_6SoTDCQ,0,,False,Dq1PIP-LVjM
UgzdgYqGzW2HobDdLHV4AaABAg,yes it's in D i didn't have the correct strings to tune down in C,قبل 15 سنة,DelightfulSpleen,UC6OTuoejjPYoA1yIIvf2mIQ,0,,False,TccgSDDZauM
UgyYBV9smzLvzOiHOSd4AaABAg,"
BRAVO!!!!!EXELLENT!!!!

Veel muzikale groeten uit Nederland.",قبل 10 سنوات,MrYancko,UCo0Q-qSaW_bO-FMxhDX7EKQ,0,,False,C9f336quwvQ
Ughfh-e_Dm_FUngCoAEC,"Realmente muito bom o Play, inspirador",قبل 5 سنوات,Alexandre Bortoloto,UC_IqTJEkn-22XJ0YEx8xVog,3,,False,O_rl_hwVm9U
UgixZqBUt7H2r3gCoAEC.84-O4-FBzn_7-IFX8vbJLZ,+Marcia Hinojosa  Gracias querida por comentar....,قبل 6 سنوات,Adita Ross,UCuIZocR0drioR2Ldt-iVb4Q,0,,False,UN0icjFZ7ho
UgyXKQwpzruMP0z7oUd4AaABAg,"Breed the High Score Dragon & Vicky Dragon, Fabulous Joker. Pls",قبل 3 سنوات,Faisal Andriean,UCEbLzXpfrwxNVTYcRfVmQEg,1,,False,3sqOAHvk9MI
UggLsNXJbOpDzXgCoAEC,"merci pour avoir expliqué la reglementation 18510 , CONTINUEZ VOUS FAITES DU TRÈS BON TRAVAIL",قبل 4 سنوات,oualid,UCN_Ro_WlQ5o0HCZtrg49X1w,0,,False,xkjOwNlSJco
UgiBl4q9AxuBMngCoAEC,bo aktualnie jestem w niemczech i mam ograniczony net ale po 10 września wrzucę piosenkę która mi się spodobała :),قبل 6 سنوات,Yuzu-chan,UC_IICECjTmvkbvZXAAOVfMg,0,,False,cOwKPrvKjAM
Ugw1Ru9ZG_oKzHWmBkx4AaABAg,"Kinda cool, I'm at my desk making out bills and what not, while I'm chilling with Mitch and the gang by the fire. Relaxing just listening to the fire crack and the random chatter from you fellas. Thanks for taking us along Mitch",قبل 4 سنوات,Scott Brinker,UCNr5KcuMHy0UidGr5ILeRKw,1,,False,3KzJuI4Xn2s
UgyZL-1pQxZUxLB3caN4AaABAg.98JSFr2Yw5V9IM8-xzusQx,greek,قبل سنة واحدة,antonia lafara,UCQskAnbxneg_nXVXrwdZhUQ,0,,False,LjT4j9eG4UQ
UgzhTmDBnYLj-FMTHop4AaABAg,Cudo <33,قبل 3 سنوات,♥︎𝚅𝚊𝚗𝚒𝚕𝚕𝚊♥︎,UC5_yM_FrHGD77eZySxRxeyg,0,,True,Hc0cjxxQWOA
UgjGYxr8X7l4gXgCoAEC,"That was so awesome! Watching the video, I threw a fist in the air triumphantly, just like I did on the actual ride. Wish we had gone to South Carolina as well!",قبل 5 سنوات,Maikeli7,UC6h1PgAtwZB0EoztNcTyUkw,0,,False,rJXEBUVshSw
UgiC2UWwNucuzXgCoAEC,Genau so geil wie Best of Mariokart!,قبل 5 سنوات,weli bischi,UCFCxbwgFEXyGMN50dNizcCA,1,,False,akJqXxNv4MU
UgytmZekizRO0_Qsfrx4AaABAg,"Один из лучших коллективов , сказать честно, я даже не помню ансамбля с таким названием.на Ютубе  один из лучших исполнений",قبل 10 أشهر,trombonizm,UCSDHmCJegWh3yeFyGkOpakw,3,,False,IoWv1i3e1ZI
UgzEQ90CRuDYNLVpX5N4AaABAg,ааееее,قبل 4 سنوات,error 303 Don't understand,UC-_Ofm-gN5VciEhMuj87-6Q,0,,False,dCx6HyjVBL4
UgzMxwUYpGLKFd-7gTB4AaABAg,"Ciao Massimo! Video interessantissimi! Volevo chiederti se potevi fare un video sul tema : ""Narcisista in amicizia"", e spiegarci un po' come si comporta nello specifico in amicizia, piuttosto che in amore. Grazie!!",قبل 4 سنوات (تم تعديله),Marina DelSole,UCFh2Q_D3egqzKJOPzRv8mNg,1,,False,awhlQmxAoX8
Ugw8jsIWLJ-eWe4b1tZ4AaABAg,Mario almost fell at the end,قبل 13 سنة,Nintenkid,UCB_7noNsVp8r7AIt5Hu-cng,0,,False,DaByijNHSD0
Ugiz46D6rX2sDHgCoAEC.8NRx6dHIFxS8NRzNIjuEU6,+DJChris Geimah (Purple Pumpkin Knight) Cuando lo jugue sonaba normal :/,قبل 5 سنوات,Secastian,UCu-Cepv2Khc32uue7JSzZMQ,0,,False,iIYmCMuYvoE
UgzV5ibubwzZfjEH63h4AaABAg,"Hey Scotty/Johnny/Raven, what got you into wrestling? Was it like a childhood thing that made you want to do it? 
Also, Johnny Polo was my favorite and you did the tour of the studio. ""Heeheehee, he's gonna get squished."" x)",قبل 11 سنة,Erin Akos,UC3ZR_Ig0FQCWWk6o9Sz0PVA,0,,False,UgCJbgcVrhk
UgxWJ4WlGxHNVfn4IRZ4AaABAg,น่ารักหล่อชอบๆๆๆๆๆอ่ะ,قبل 3 سنوات,นัฐจิรา นะวะยศ,UCVuqcQY2R_8mkgnBzv2_ruA,0,,False,2WjKcCY2PR8
UgyciZu8KSETs9W7Z_R4AaABAg,好可愛，牠要好好報恩！,قبل 3 سنوات,1243wilson,UCEz8o8li3IBGXnYNwmEg6sQ,0,,False,X2X93oo0PyA
UgjCPWCZ0m4cxHgCoAEC,"OMG EL VÍDEO TIENE 777 likes,casualidad no lo creo",قبل 5 سنوات,OliverEBC,UCK7RbA82dEVJ2pZeXb7p_gA,0,,False,AJw9aviMZGA
UgiJkQTZT-JmyXgCoAEC,Dope video man its great to see you love making the videos just as much as we love watching them,قبل 5 سنوات,Andrew Carrasco,UCaterolY8_NfLA9N0PQ1A3Q,2,,False,80JbLYrGsKs
Ugzuc3yFVLSyfy9RzFR4AaABAg,ya se puede usar chicos esa herramienta...teneis q poner el juego en beta ya sabeis en steam seleccionas el juego opciones beta etc por si lo quereis ir provando un saludo,قبل 3 سنوات,Gaming Berni,UCsyv9JR83EvqpOIwdBU40gw,1,,True,I0IAsxRu11w
Ugz7Z1Vr33kb-RMvJAl4AaABAg,"Hello thank you for sharing. Heo he is so handsome good singer so talented great! Show more please thank you
 ❤",قبل سنة واحدة,Amelia Ocampo,UCtagRzNExFX2jlk_6HZVvrQ,1,,False,Dh3VtjHjrto
UgysNkEWf-3LX4K-0Ph4AaABAg.8lZ41Hotrel8y0YHO7iARv,Jajajaja,قبل سنتين,José Ignacio Esquén,UCGsHwzK8S56Ev5rmdxB0DVQ,0,,False,1WUWV7mPxvA
UggQ5hur-b10-3gCoAEC,"I'm glad they're doing this, it's about time these three did a series together again!",قبل 7 سنوات,JBvikingbat,UCniuQCmvl2UkTtEyqFUe2qw,1,,False,XuTulfWeln0
Ugw1kxu9ffPsqVR6R-R4AaABAg,Nice car. I am from Poland,قبل 3 سنوات (تم تعديله),Agent KGB,UCZIBUIK0Mmcn5r5rda9MOKw,7,,True,ddVJXDJXI8w
UgzibC1kPrp6YsEBp1J4AaABAg,Super,قبل 3 سنوات,Shaan_production,UC3Aft2eULy04I0_AWBx_LzQ,1,,False,8bKMY2C908s
UgzR815H5yMp49vvue14AaABAg,احلى مسلسل عندي😍😍😍😍😍,قبل سنة واحدة,ياعين ياروان كل عام وانت بخير Raeedalhorr777,UC2JwhZ5KAunx3IF3OwxnkzQ,4,,False,ltTFs7zFuCQ
UgxQX1UwxzrTTEOUXgF4AaABAg,"As a Sicilian Roman catholic, I could dance to this all year! Absolutely beautiful! May we all come together in peace and harmony. Shabbat Shalom!",قبل سنة واحدة,The Laughing Man,UCQMiT6_0R3o4yxUE2IS3Xsw,47,,False,DkmFgQ9fM94
UghTijz5cSqrWXgCoAEC,نبيهاا كاملهاا ..😢,قبل 5 سنوات,هيمو العتيبي,UCNZSqkIobi0k0fRAW0vPF6w,0,,False,ujfxmnI4G8A
UgyFVDXUjG3Jpz0yPeN4AaABAg,de q es el motor q revuelve?,قبل 4 سنوات,salvador calla,UC9XM7vfHQ_unemvgyG6Nb6w,0,,False,KLNiNa4ax1Y
UggC4fT_W5QvK3gCoAEC,que pro :v,قبل 6 سنوات,Yeison Correa,UCzbcZe5yekoSXpIBNWr1A5Q,0,,False,WDODYFcetmQ
Ugz447o2Hfst7XtazZV4AaABAg,Vive duvalier  anmwey vive duvalier  pou fatra fini haiti,قبل سنة واحدة,Marlene Belty,UCSSBARY1iQOxJOpyaxqY4aw,0,,False,rDt7u3Ihrgg
UgihrRYDVO5-lngCoAEC,deine lps sind awsome!!!!,قبل 7 سنوات,Korfab,UCAByb2egbGSEC12m8c1bIHw,0,,False,6srDiDXNMA0
Ugznw4Cg3wW5jpkVt2x4AaABAg,"The beginning of a new beginning for both of them. I love this scene! They're so shy and tentative with each other, but there's definitely a connection being forged. Watch V's body language and the way he shifts his weight right before he tells Diana that Jacob was not his only blessing. So sweet. :)",قبل 9 سنوات,AliceinTaylorland,UCmYa-b1FiUOmEo3b8TxAmwQ,8,,False,2YS_QqXULU4
Ugh1ZynplCqUYngCoAEC,OMY FUCKING GOGD JDIENAG,قبل 4 سنوات,Zuha,UC0lnJ-2-THR38k9xFoWuawg,0,,True,b23-PxMDCnc
UgxNLRN6vbYbDY4TugB4AaABAg,"Why do people think offering their analysis of the 5 best scenes is better than simply posting the 5 best scenes?  Seems like an act of vanity.  Next time, let us watch the scenes.",قبل سنتين,Fen risulven,UCSX5R55TCdVQVSlxDUEWyUg,0,,False,sMv8ykSb0ew
Ugz-COuy2MW_bxfvG5h4AaABAg,ai nói gì thì nói. e gái vẫn luôn ủng hộ anh.cố lên anh trai Anh Tuấn  anh hát hay lắm.thương anh nhiều lắm❤❤,قبل 4 سنوات,hoàng khả di,UC2XqUTGpFv-JRfBmOUIMc9w,2,,False,4OodTUsONQA
UgzbZSVeNTbBwfGlxdJ4AaABAg,コメント、高評価などしていただけると嬉しいです(*'▽'),قبل 3 سنوات,あうんさん,UCufR9SYTbCpf1WDPAnre88A,6,,False,dIQV8rvBNjE
Ugy8TP1XRR6r9sSmDqB4AaABAg,"Appeal the ticket.  Tell the judge what you do for work you will get brownie points. Tell him your sorry and you were trying to help out a friend who was shooting a music video. Explain you were under the impression he had pulled permits and you feel awful about the sitsuation.  Let him knkw it wont happen again. Im a Christian and believe in forgiveness. Im just asking you to forgive my mistake in this matter. 

Also look up the statue of what ever you were charged with and see if the your circumstance meets the elements of what you were charged with.",قبل 4 سنوات,Steven Kraus,UCeHLlgkhqDSGqRRSYkl3ndw,27,,True,xC9CemksmSE
